UserID,Age,NumberOfPeople,BookingDay,BookingMonth,CheckInDay,CheckInMonth,NumberOfDaysFromBooking,NumberOfDaysOfStay,LocationOfHotel,TravellerLocation,HotelType,TravelType,Price
361,56,3,6,8,4,8,12,7,7,4,3,2,11763
362,50,1,1,5,3,5,9,15,5,4,4,2,2063
267,33,1,5,4,2,5,25,13,1,1,1,1,5642
883,21,1,5,4,7,5,30,20,1,1,4,2,1002
361,59,3,6,5,5,5,13,22,1,7,3,2,11963
123,55,2,3,10,4,11,15,26,5,5,4,2,5216
982,55,4,6,1,5,1,20,20,5,6,4,1,3031
361,51,2,7,5,6,5,27,18,3,7,2,1,11911
712,48,4,2,2,2,2,7,16,4,4,2,1,1107
982,42,1,1,12,2,1,29,30,7,6,2,2,4864
361,38,4,3,6,6,6,3,9,7,6,1,2,11174
354,31,3,1,7,1,8,21,13,5,5,4,2,6768
362,44,4,6,11,3,12,18,12,6,4,2,1,2499
712,25,3,1,3,4,3,10,4,3,3,3,1,1456
982,40,4,3,10,3,10,21,11,3,6,4,2,4710
361,50,1,2,10,3,10,1,17,4,3,2,2,11843
883,67,1,4,10,5,10,15,16,2,7,3,2,1620
552,37,3,7,1,7,2,21,16,7,3,3,2,602
354,54,1,7,6,1,7,29,13,3,7,4,2,7928
354,20,3,5,5,3,6,26,2,3,6,3,2,7351
982,37,2,2,10,1,11,27,30,3,1,1,1,4514
354,56,4,3,4,6,4,10,29,5,6,1,2,6890
361,23,2,2,3,2,3,7,28,1,6,1,1,11044
543,30,2,7,1,7,1,14,2,2,7,4,2,2738
883,52,2,4,5,2,5,5,14,4,6,1,1,1244
362,22,2,1,8,1,9,28,10,1,1,1,2,2253
361,68,3,4,4,4,5,14,11,2,4,3,2,11812
543,60,2,3,6,5,7,9,14,2,5,4,1,2403
543,42,1,4,3,3,4,20,14,2,2,3,2,2573
712,43,1,2,11,4,11,9,4,2,5,4,2,1034
543,21,2,1,4,2,4,15,25,5,7,1,1,2488
361,56,2,2,4,3,4,8,2,7,7,2,2,11397
982,54,3,2,3,4,3,9,30,2,3,2,1,4877
883,34,1,6,6,7,6,8,19,2,6,2,2,1449
543,37,4,5,12,3,1,12,5,3,4,3,1,2796
267,61,4,5,12,6,12,15,30,4,5,2,2,5415
712,23,1,1,11,5,12,11,21,3,1,1,1,1289
552,51,4,2,3,4,3,2,24,4,6,1,1,502
552,52,3,3,9,5,9,9,5,2,5,4,2,850
361,70,2,6,12,3,12,11,13,2,3,1,2,11623
883,47,1,3,1,5,1,9,28,3,5,2,2,1208
982,50,4,6,7,5,7,6,12,3,7,2,1,3024
543,29,4,1,7,2,7,1,7,6,5,2,2,2931
552,61,2,7,2,3,3,24,12,4,7,1,2,565
712,63,1,5,9,3,9,12,2,2,4,4,2,1374
123,41,1,5,3,1,3,3,7,1,6,1,2,5210
543,22,1,3,10,5,10,23,24,3,4,1,2,2762
362,66,1,6,8,5,9,20,4,2,6,2,1,2020
982,68,4,4,7,6,8,30,28,5,4,2,2,3199
712,41,1,5,2,6,2,15,10,3,6,3,1,1314
552,57,4,6,2,5,3,13,11,3,4,1,2,587
123,29,2,1,5,7,5,27,4,2,7,4,2,5133
883,39,4,2,9,6,10,11,3,4,7,1,1,1254
123,26,4,6,8,2,9,24,11,5,1,4,2,5283
361,59,1,7,1,4,2,25,6,6,2,4,1,11289
982,36,4,7,11,5,11,5,26,6,7,1,1,4294
543,38,3,5,10,3,10,12,13,5,7,3,1,2437
982,23,2,6,2,6,3,20,10,1,4,3,2,3986
362,28,2,7,2,6,2,13,1,1,2,3,1,1565
123,33,1,1,9,1,9,14,13,7,5,4,1,5422
354,45,4,7,12,3,1,24,15,5,7,3,2,6437
883,46,3,5,9,4,10,27,30,2,6,2,1,1618
362,44,1,7,10,5,11,12,29,2,6,1,2,2373
361,51,3,7,6,2,6,16,28,6,5,3,1,11260
712,20,4,5,3,6,3,1,21,3,5,4,2,1291
123,42,4,7,2,7,2,14,6,1,1,2,2,5186
362,20,2,1,11,5,12,18,11,2,7,1,2,1795
362,62,1,6,10,4,11,19,14,1,3,2,2,2267
123,42,4,4,4,7,4,3,28,4,5,1,2,4850
267,61,2,2,5,2,5,7,30,7,5,1,1,5864
354,34,3,4,1,5,2,29,9,1,3,4,2,7380
362,66,3,1,12,7,1,27,24,2,7,2,1,1593
267,27,3,3,10,2,11,13,6,3,4,4,2,5750
361,27,1,1,11,4,11,10,25,4,5,1,2,11587
982,42,4,1,12,7,12,6,21,4,1,1,2,4800
267,49,2,5,9,7,10,30,7,4,5,4,1,5863
712,51,3,1,8,2,9,29,27,7,5,3,2,1445
354,68,4,6,6,5,6,6,6,1,3,3,2,7256
123,44,4,1,11,6,12,26,17,2,7,3,1,4659
982,27,4,6,3,6,3,7,15,3,6,4,1,4054
712,23,3,1,5,5,6,18,12,5,7,4,2,1445
361,52,1,7,1,2,1,2,11,4,2,2,1,11673
712,65,4,1,10,4,11,10,19,4,6,3,1,1322
267,52,4,4,3,1,3,11,9,6,7,1,1,5365
982,59,4,6,4,7,4,1,9,5,3,2,1,4758
123,21,2,5,7,1,7,3,3,6,4,4,2,5072
267,58,3,4,4,3,4,6,21,2,3,3,2,5333
362,60,2,4,11,3,12,13,17,1,3,4,2,1629
361,62,2,4,5,3,6,13,5,5,5,1,2,11508
552,63,1,7,6,5,7,26,4,7,2,1,1,795
883,51,1,7,6,6,6,6,13,1,5,3,2,1428
354,39,1,2,8,3,8,8,22,7,5,2,2,7064
354,58,4,1,10,5,11,25,17,3,2,4,2,7832
361,22,2,2,5,6,5,4,11,6,5,1,2,11469
354,54,1,2,7,4,8,30,4,1,3,4,2,6684
712,44,2,1,3,4,3,17,12,1,3,4,1,1389
883,29,2,6,1,1,1,2,1,7,4,1,1,1405
552,47,4,2,10,2,10,7,14,6,4,1,2,666
552,42,3,4,6,2,6,19,24,3,5,3,2,726
267,58,1,3,2,6,3,10,28,7,7,1,2,5512
362,46,1,3,12,2,12,6,7,7,1,3,1,1789
123,27,1,5,1,6,1,22,7,5,4,2,1,5346
354,60,4,4,10,1,11,18,9,4,6,4,2,6498
354,28,1,3,4,2,4,13,18,2,3,2,1,7242
267,59,2,2,12,6,12,18,15,1,6,3,2,5093
552,45,1,1,6,1,7,7,25,3,1,1,1,563
552,61,1,4,3,4,4,14,2,3,6,1,2,568
552,57,2,3,11,3,12,7,30,6,2,1,2,605
361,68,3,2,1,3,2,29,29,4,7,1,1,11467
982,53,1,6,2,6,2,7,9,3,4,3,1,4442
354,23,4,7,2,4,3,25,20,4,3,4,2,7579
712,63,3,1,2,1,2,14,14,6,5,2,1,1483
267,42,4,2,7,1,8,20,1,6,6,1,2,5948
362,42,3,7,11,1,11,22,15,3,2,3,1,2487
362,55,4,3,6,3,7,28,3,3,5,4,1,1802
712,50,2,4,2,4,2,21,24,7,2,1,1,1006
543,39,1,1,10,2,11,22,10,2,1,2,2,2219
712,27,3,5,3,4,4,27,17,7,1,2,1,1391
712,23,3,4,2,6,2,2,24,6,7,1,1,1405
543,38,4,4,2,5,3,22,13,1,6,3,1,2619
982,20,3,7,8,2,9,2,10,2,3,4,2,4847
361,26,2,4,7,2,7,5,6,5,1,3,2,11041
543,44,3,1,6,7,7,27,19,5,4,1,1,2194
712,21,1,7,11,3,11,10,29,1,2,2,2,1409
362,36,2,7,9,7,10,28,11,4,5,3,2,1968
361,50,4,3,5,5,6,23,22,3,6,4,2,11564
552,44,1,5,5,7,5,16,7,5,3,1,1,961
267,52,3,6,9,7,9,1,11,3,5,4,1,5132
552,55,2,3,7,2,8,27,24,3,1,3,1,610
267,33,1,7,6,5,7,12,23,5,5,2,2,5409
362,53,1,2,8,3,9,29,27,7,4,2,2,2166
982,64,4,4,9,2,9,19,20,1,1,3,1,3929
267,66,3,5,5,1,6,10,1,3,4,4,2,5345
982,66,4,6,8,3,9,11,8,7,3,4,2,3562
354,45,3,5,2,6,3,29,7,4,6,4,2,7038
362,63,2,5,5,4,5,20,12,4,2,2,1,2484
543,28,1,5,12,1,12,10,22,6,7,4,2,2633
552,30,4,1,1,3,1,9,2,3,3,4,1,569
267,41,4,2,11,5,12,17,2,4,7,1,2,5454
361,60,1,5,2,6,3,14,16,7,5,1,1,11062
123,53,3,3,8,2,8,20,16,7,7,3,2,5224
552,20,3,2,10,3,11,22,28,1,5,3,2,553
267,35,3,2,4,1,5,13,13,5,4,4,2,6000
267,50,4,3,12,6,12,3,26,4,2,1,2,5037
982,20,2,7,6,5,6,5,19,4,3,1,2,3699
982,46,1,7,10,1,10,8,30,1,1,3,2,3247
354,28,2,5,10,7,10,23,14,6,5,1,1,7537
552,41,2,4,12,1,1,25,12,1,5,4,2,855
123,66,1,3,4,1,4,12,25,1,4,2,1,4582
362,34,4,7,3,5,4,26,16,6,4,3,1,1993
712,66,1,3,7,7,7,18,12,2,5,4,2,1385
552,33,3,4,1,4,1,7,15,6,1,3,2,552
123,43,2,5,11,5,12,14,28,7,1,4,2,5190
354,25,3,2,9,2,10,21,10,3,4,4,2,6892
123,46,1,4,7,6,7,2,3,4,1,4,1,4668
361,45,3,7,10,1,11,22,15,4,6,1,1,11078
361,55,3,7,4,6,4,20,6,1,2,1,1,11505
543,42,1,2,6,7,7,26,21,1,4,2,1,2788
712,32,1,5,2,4,3,6,25,7,1,4,2,1237
543,68,2,7,4,4,4,4,2,7,4,4,2,2235
712,51,3,1,1,5,2,18,12,1,5,2,1,1408
982,26,1,3,5,3,5,7,9,6,2,2,1,3184
354,62,4,6,9,3,9,25,15,5,4,3,2,7839
362,21,4,6,5,1,6,23,12,2,3,4,2,2500
123,28,1,6,1,6,2,28,14,2,4,2,2,5383
982,66,4,3,2,6,3,30,30,3,6,2,1,3307
883,63,2,7,9,6,10,20,14,1,7,3,1,1749
362,45,3,7,6,7,7,21,27,2,4,4,1,2132
354,22,4,3,8,2,9,27,22,7,3,2,2,6386
712,43,4,4,5,4,5,7,12,4,1,2,2,1443
354,45,4,4,6,1,7,4,9,1,6,1,1,6018
982,62,3,4,12,2,12,12,28,6,5,3,2,3666
354,48,4,5,4,4,4,13,20,1,4,2,1,6578
982,40,1,1,9,7,9,6,19,3,4,4,2,3177
361,30,1,6,8,5,8,20,2,6,7,2,2,11183
123,53,3,6,4,7,5,15,25,5,1,4,1,4733
543,60,1,1,5,3,6,9,4,1,4,4,1,2341
982,31,1,2,9,7,9,5,12,3,5,1,1,4070
712,67,2,5,11,7,12,23,9,6,7,3,2,1391
552,37,1,5,3,5,4,21,11,2,1,2,2,736
883,47,4,3,10,5,10,16,13,7,6,1,2,1186
362,63,4,4,7,3,8,27,2,1,2,2,2,2315
123,46,3,4,7,2,7,12,8,4,6,4,2,5179
543,42,2,3,8,2,8,6,26,7,2,1,1,2522
362,46,2,1,6,1,6,7,4,6,5,1,2,1763
267,47,1,6,3,2,3,3,14,7,2,1,2,5957
982,33,1,7,11,3,11,17,21,5,6,1,1,3605
543,63,1,1,11,5,12,18,10,3,5,4,2,2254
552,47,2,1,4,4,4,10,17,5,1,1,1,789
267,50,3,5,6,6,7,15,3,2,6,2,2,5668
883,35,1,7,5,3,6,17,30,4,7,1,2,1256
982,70,1,6,6,1,6,16,8,5,7,1,2,3383
982,48,1,7,2,7,3,7,29,3,3,2,1,3869
883,41,4,7,6,1,7,29,1,6,4,2,2,1270
552,30,3,7,10,2,10,9,13,4,6,3,1,650
982,36,2,3,8,5,8,16,28,4,4,4,1,3238
362,28,4,2,5,6,5,18,20,3,5,2,1,1597
354,60,3,4,12,3,1,20,3,6,6,2,2,7210
712,60,2,7,12,4,12,18,9,2,4,1,1,1234
362,68,4,5,10,5,11,21,1,6,7,1,1,2004
712,67,2,7,6,6,6,13,3,2,5,3,1,1092
362,41,4,1,5,5,6,25,10,1,6,3,1,2324
354,21,4,3,2,6,3,24,10,2,5,4,1,6498
552,25,4,1,11,5,12,18,20,2,6,1,1,739
362,29,2,4,12,7,1,10,9,5,6,2,1,2164
552,64,4,5,10,6,11,8,15,3,4,2,1,797
267,70,2,7,10,3,11,3,13,2,2,4,2,5645
982,36,3,3,5,5,6,16,7,5,7,1,2,4373
267,68,2,2,6,2,6,7,18,4,7,3,1,5468
982,27,3,5,10,7,10,9,17,2,3,2,2,3536
552,62,1,1,1,3,1,2,13,6,2,2,1,974
883,37,2,2,3,4,3,9,10,7,5,4,2,1344
982,66,3,6,11,4,11,19,19,1,7,2,2,4196
712,26,3,1,6,1,6,21,8,1,6,2,2,1100
361,46,2,2,1,5,1,17,12,3,3,3,1,11646
123,41,1,4,8,1,8,4,13,2,6,3,1,4599
712,64,2,3,3,1,3,5,30,5,5,3,1,1277
552,33,2,1,2,2,3,15,21,5,3,1,2,706
552,53,4,1,1,6,1,12,18,2,3,3,2,816
361,52,4,6,11,3,12,25,15,5,3,2,1,11897
361,23,4,1,9,4,10,10,25,5,2,4,1,11974
354,45,1,4,5,7,6,10,2,3,2,2,2,7332
543,61,1,6,12,4,1,26,24,2,7,4,2,2480
123,42,4,6,8,7,8,8,24,7,7,2,1,4669
712,35,4,4,2,5,3,8,5,5,5,2,1,1305
543,51,2,6,4,4,4,5,26,2,2,4,1,2993
123,48,3,5,8,3,9,26,9,5,4,1,2,4834
267,70,1,1,6,6,7,19,1,2,2,4,2,5645
712,48,2,3,6,6,7,3,2,6,1,3,2,1227
982,42,2,4,11,1,11,11,24,4,7,4,2,3310
361,25,3,7,9,3,9,3,10,2,3,3,2,11745
552,59,1,4,2,4,3,21,12,4,2,1,1,618
354,43,4,5,11,7,11,2,7,4,2,4,2,7569
267,36,2,1,2,4,3,24,12,3,1,1,2,5513
982,62,4,2,9,7,10,19,30,6,6,3,1,5000
267,30,4,1,8,2,8,1,6,5,7,1,1,5561
354,21,1,6,9,1,9,2,8,5,7,2,2,7341
267,61,1,3,8,4,9,29,6,7,4,3,1,5140
982,31,2,2,8,1,8,20,16,4,4,4,2,4406
123,48,3,4,4,5,4,1,12,7,1,1,2,4775
362,20,2,5,3,2,3,18,3,7,3,1,2,2059
354,60,1,2,9,7,9,12,27,1,1,3,2,7087
354,28,1,5,7,5,8,28,6,2,5,2,2,7411
883,40,4,7,8,2,9,16,6,1,3,3,1,1225
712,44,1,6,10,1,10,2,25,5,4,1,1,1396
883,50,1,6,5,4,6,26,30,5,6,4,2,1304
267,35,4,1,9,3,9,9,29,5,3,3,1,5973
267,23,3,3,6,6,6,10,11,1,6,1,1,5788
267,58,3,3,9,2,9,6,22,4,6,4,1,5019
712,55,2,3,11,5,11,9,13,6,4,2,2,1159
354,57,1,2,11,4,11,2,16,3,1,2,1,6189
361,21,4,2,12,2,12,21,23,7,4,4,2,11733
543,20,4,2,6,4,7,16,14,1,1,1,1,2829
552,51,1,4,10,5,10,1,5,4,7,1,1,906
361,38,1,1,12,5,1,25,2,3,2,4,1,11869
982,36,3,1,3,3,4,23,3,3,7,1,2,4905
883,53,2,3,4,5,4,2,20,1,6,3,2,1074
362,49,2,1,9,3,9,2,19,6,7,2,1,2491
552,44,1,1,6,3,7,9,3,1,4,2,1,561
543,66,1,6,12,7,12,1,15,3,4,3,2,2351
123,35,3,7,8,3,9,17,19,7,2,4,1,5033
883,62,3,2,9,4,9,2,9,1,4,1,1,1265
883,64,3,2,4,4,5,30,21,2,3,2,1,1892
354,57,4,2,1,7,1,5,6,2,4,1,1,7092
267,58,1,5,9,1,9,3,29,4,2,1,2,5436
361,22,2,2,11,2,11,14,21,7,7,2,2,11315
362,25,2,2,12,7,1,26,19,6,4,3,2,2057
362,65,4,5,9,2,9,4,26,3,1,3,2,1830
354,50,2,4,8,6,8,16,4,7,1,2,2,6674
362,60,1,3,10,4,11,29,4,5,2,1,2,1781
543,60,2,7,7,3,8,17,28,7,5,3,2,2962
354,33,3,4,6,4,7,21,10,5,7,2,2,7661
543,69,2,2,1,6,2,18,26,4,1,2,1,2407
552,20,1,2,3,6,4,18,23,6,7,2,1,917
361,44,4,5,11,7,12,30,29,4,1,3,2,11593
552,49,3,6,7,1,7,23,9,2,2,1,2,914
712,26,4,6,4,7,5,22,15,1,3,4,2,1448
712,31,3,4,6,4,6,14,25,5,4,2,2,1406
552,22,1,1,2,6,2,5,21,6,6,4,2,605
354,68,2,5,3,1,4,10,18,1,4,1,2,6597
354,32,1,1,7,7,8,27,13,4,7,3,1,6785
267,30,1,5,12,4,1,27,6,7,7,4,1,5172
123,40,2,6,7,3,8,25,30,7,7,4,2,4558
123,68,2,6,3,1,4,16,27,7,4,3,1,4681
123,39,1,4,9,6,9,16,14,7,1,3,1,4872
361,51,2,1,12,5,12,4,10,7,7,2,1,11690
354,62,4,6,8,7,8,15,8,7,7,2,1,6210
552,30,2,6,12,3,12,4,27,1,1,2,1,639
883,22,4,2,3,5,3,3,23,7,1,2,1,1741
982,45,1,5,11,5,12,28,26,5,1,3,1,3164
712,28,1,2,2,3,2,8,2,5,3,4,1,1486
543,23,4,2,9,3,9,1,27,5,4,2,1,2350
123,63,3,4,1,6,1,2,22,1,5,1,2,5056
362,32,4,1,1,2,2,29,22,1,4,3,1,2100
552,64,2,1,9,7,9,6,24,1,3,1,1,838
982,60,3,1,9,1,10,21,20,4,3,1,1,3689
361,24,3,7,12,7,1,7,10,3,2,2,1,11936
361,65,3,5,3,2,4,18,8,5,5,3,2,11730
123,26,2,2,10,6,11,25,3,6,4,4,1,5140
354,20,4,3,3,2,4,13,8,7,6,1,2,7034
267,67,4,7,8,5,9,19,5,5,4,3,1,5214
712,24,1,7,12,3,1,24,29,6,4,2,1,1407
362,45,1,7,7,2,7,16,24,4,6,3,2,2146
982,63,4,4,6,4,6,7,17,3,3,3,1,4218
883,56,3,7,4,5,5,26,11,3,5,4,2,1950
883,47,4,4,11,1,11,4,6,2,6,1,2,1119
361,25,1,2,10,5,11,17,10,7,1,4,1,11164
267,22,2,6,4,7,5,22,9,3,1,1,1,5775
354,43,1,2,9,4,10,23,11,1,3,3,2,6653
123,68,4,7,3,5,4,26,19,5,3,2,2,4672
712,64,3,1,10,3,10,2,9,4,4,2,2,1068
361,38,1,5,1,3,1,5,18,1,5,4,2,11957
362,60,4,7,12,7,12,7,8,6,7,3,2,1970
361,21,2,1,7,5,7,4,22,5,1,2,1,11771
883,69,2,4,5,5,5,1,27,7,5,4,2,1755
362,58,1,2,6,1,7,27,25,4,6,1,1,1619
883,30,1,3,9,3,9,14,4,4,7,3,1,1968
123,65,2,3,6,6,6,3,30,2,3,1,1,5331
712,62,1,7,11,4,12,18,27,4,7,3,1,1206
123,29,3,3,3,1,3,5,28,3,1,2,1,4588
712,53,4,1,9,5,9,11,19,4,7,2,1,1036
712,53,4,3,7,3,8,21,18,7,5,4,1,1360
362,36,3,1,9,2,10,29,5,5,7,3,1,2153
361,32,2,6,12,6,1,21,1,6,4,2,2,11421
361,47,3,2,3,3,3,1,24,5,7,4,1,11809
123,55,4,5,8,7,9,30,2,2,7,4,2,5332
123,54,4,4,8,6,9,9,28,1,2,2,1,5213
712,40,1,5,3,7,3,16,9,3,2,2,1,1001
712,65,4,1,10,5,11,25,27,7,7,1,2,1083
712,39,2,3,12,4,12,15,3,5,3,3,1,1283
361,26,2,4,11,2,11,12,15,3,4,4,1,11252
361,56,1,7,6,3,7,24,17,4,7,4,2,11002
361,55,2,2,3,6,4,25,4,5,2,4,1,11797
362,33,1,3,6,1,6,12,17,2,3,1,1,2279
543,55,4,1,8,2,9,29,8,6,5,3,1,2731
123,60,2,6,7,6,8,21,26,7,3,1,2,5122
982,39,4,7,9,2,10,23,24,5,1,2,1,3225
552,60,1,2,7,3,8,22,21,7,4,1,1,603
361,51,2,5,7,2,7,4,10,6,1,3,2,11725
543,32,3,7,10,2,11,23,17,3,3,3,2,2160
552,45,1,7,2,6,3,12,22,1,3,4,1,648
354,49,3,1,12,4,12,3,6,6,5,2,2,6461
362,48,2,2,4,3,5,8,8,6,2,4,1,1558
712,29,2,1,1,7,2,20,17,6,1,4,1,1254
362,44,4,7,11,1,12,29,2,4,6,3,2,1590
123,51,4,3,12,7,1,18,4,6,4,3,1,4711
267,31,1,1,10,6,10,5,16,6,1,1,1,5869
552,62,1,7,5,4,6,18,4,2,1,4,2,952
123,24,3,3,10,7,10,11,20,4,1,3,1,4796
982,61,1,7,4,1,4,1,26,3,7,3,1,4996
267,45,3,6,3,6,3,7,24,5,7,3,2,5454
552,66,2,5,3,7,4,30,11,3,7,2,1,584
267,38,4,2,12,4,12,2,18,4,7,3,2,5490
354,65,1,1,1,7,2,20,29,3,1,3,1,6676
362,34,1,2,9,4,9,23,19,2,1,4,2,1989
712,69,3,4,11,3,12,27,15,1,4,1,1,1203
712,24,1,4,8,1,8,18,7,2,3,2,2,1123
712,64,1,4,9,6,9,9,10,6,2,4,2,1186
543,34,1,2,6,4,6,2,4,2,1,2,1,2571
552,40,3,6,1,4,2,19,29,3,3,3,2,732
712,60,1,1,4,2,5,29,8,4,6,1,2,1251
543,22,2,6,1,1,1,16,5,4,7,3,1,2952
267,64,2,1,1,3,1,23,4,5,6,3,2,5784
712,23,4,4,3,7,3,3,28,5,1,2,2,1165
543,49,1,6,4,7,5,22,24,5,2,1,1,2812
982,48,4,3,1,1,1,12,4,1,2,4,2,4598
982,66,1,5,6,6,7,29,30,3,6,3,1,3111
362,47,1,5,2,7,2,2,24,5,4,2,1,1996
354,65,1,2,7,4,7,9,17,7,4,2,2,6919
267,23,2,7,8,6,9,27,30,5,6,2,1,5782
712,32,2,5,9,2,10,4,6,5,2,2,1,1181
883,48,1,6,9,4,10,19,18,5,6,1,2,1958
543,29,4,4,11,2,12,26,21,2,6,3,1,2875
552,69,4,2,12,3,12,1,13,3,2,2,1,906
982,26,4,4,7,2,8,26,14,3,4,1,1,5000
267,46,2,2,1,3,1,1,1,4,1,2,1,5458
362,29,4,3,7,5,7,23,26,2,3,1,2,1859
361,61,4,5,11,3,11,19,29,6,2,4,2,11315
361,49,4,1,1,5,2,11,5,6,4,2,1,11893
267,62,3,4,9,1,9,11,19,7,1,4,2,5198
362,31,4,1,6,4,6,3,28,7,5,3,1,2359
361,43,1,7,2,3,2,3,14,1,3,2,2,11583
552,61,3,7,4,2,5,16,11,2,5,1,1,652
362,26,3,3,4,2,5,27,30,6,3,4,1,1739
712,41,1,2,5,3,6,22,17,5,4,3,2,1313
982,42,1,4,8,4,9,21,9,7,5,3,1,3327
712,64,3,3,2,7,2,11,2,5,7,4,1,1351
552,20,1,3,11,5,12,30,18,1,7,1,2,847
361,47,2,5,4,5,5,14,14,3,7,1,1,11846
712,22,1,6,11,5,12,6,13,1,2,1,2,1277
552,43,4,7,11,6,12,6,21,4,4,4,1,962
543,65,2,1,8,2,9,15,23,1,4,2,2,2848
982,34,2,3,5,6,5,17,8,7,7,4,2,4830
982,36,1,6,5,6,6,14,8,4,1,4,2,4845
883,24,2,7,4,3,4,17,13,7,5,1,1,1528
354,65,4,4,5,6,6,16,16,5,7,1,2,7132
552,57,3,2,7,7,7,5,18,3,6,2,1,669
123,36,4,1,8,2,8,22,6,4,4,4,1,4875
543,20,4,5,10,1,11,24,24,6,6,1,2,2230
123,37,4,1,1,5,2,18,28,6,2,2,2,5041
543,36,3,4,2,7,2,3,21,3,4,3,2,2854
362,45,2,5,11,1,12,24,24,5,2,1,2,2132
362,29,4,4,11,5,12,29,12,5,6,1,1,2400
543,48,1,3,12,3,1,21,18,4,6,3,2,2301
712,57,2,6,12,2,12,17,18,4,3,4,2,1226
361,66,3,6,3,2,4,17,8,4,5,2,1,11628
883,49,3,3,9,3,10,28,19,5,4,2,2,1926
982,36,2,1,4,5,4,4,6,6,6,2,1,4139
267,63,2,1,12,1,1,21,29,5,6,2,1,5606
267,55,4,6,1,3,2,25,8,2,4,4,1,5154
361,28,4,4,7,5,8,15,13,6,1,3,1,11129
267,33,3,2,5,3,5,1,19,5,1,3,2,5944
552,23,1,7,7,2,8,16,14,4,5,2,1,602
543,39,4,1,3,4,4,17,11,5,5,3,1,2416
552,63,1,1,10,5,11,11,24,5,6,3,1,621
267,37,2,5,1,7,2,16,5,3,4,4,1,5099
123,64,2,4,3,4,4,28,7,1,1,4,1,4743
123,56,4,3,9,6,10,10,19,6,5,4,2,5158
552,34,1,2,7,2,8,21,25,7,4,2,1,986
123,68,4,1,7,3,8,30,28,4,2,1,1,4930
982,47,3,1,4,2,5,22,3,6,1,3,1,3903
883,23,3,4,7,2,7,12,19,1,7,3,2,1577
982,69,1,5,10,3,11,19,2,4,1,3,2,3072
543,21,3,5,5,7,5,16,30,1,1,3,1,2475
982,31,2,7,11,6,11,13,19,4,1,2,1,3636
123,25,1,2,5,3,5,22,14,1,6,1,2,4689
267,50,2,2,8,5,8,3,20,2,4,2,1,5154
123,56,2,1,10,1,10,14,11,5,1,4,1,5343
267,26,2,5,3,6,4,29,15,6,4,3,2,5643
552,65,1,1,9,6,9,5,10,1,7,3,2,959
712,33,3,3,3,1,4,26,23,1,7,4,1,1271
543,70,4,7,11,5,11,19,27,1,4,1,1,2646
543,33,2,7,6,5,7,12,20,2,4,1,1,2658
552,24,4,1,11,2,11,1,13,3,2,4,1,637
982,64,3,3,9,6,10,24,30,2,4,1,1,3069
552,39,3,2,4,3,4,1,2,6,1,4,1,930
362,20,1,3,3,5,3,16,11,6,3,2,2,2404
362,37,3,5,6,2,6,4,10,4,4,2,1,1699
712,41,2,5,9,6,10,29,11,5,1,1,2,1088
362,54,4,4,12,4,12,7,18,6,5,3,2,2284
361,48,1,1,6,7,6,6,12,3,5,1,2,11629
354,27,3,5,3,3,3,12,29,7,4,4,2,7493
123,28,4,7,9,5,10,19,30,5,4,4,2,4640
883,27,2,3,3,2,4,13,18,2,4,4,2,1199
362,68,2,6,9,5,10,27,13,2,5,1,1,2484
552,57,3,1,2,5,3,25,15,6,6,2,2,859
982,29,3,6,5,1,6,30,21,2,4,1,2,3123
354,51,3,1,2,1,3,14,15,3,2,2,2,7016
267,23,1,2,8,3,8,8,3,3,2,2,1,5453
552,63,3,4,3,6,4,23,14,5,4,2,2,979
883,69,1,2,8,7,8,26,28,7,3,1,2,1089
552,23,1,4,1,3,2,20,26,3,3,3,2,949
712,49,3,1,12,3,1,23,25,3,2,2,1,1396
123,62,4,6,11,3,11,11,23,1,4,4,1,4790
552,31,4,1,8,3,8,16,27,3,7,3,2,699
361,59,4,4,4,1,5,11,15,1,2,1,2,11811
267,26,1,2,7,3,7,22,25,7,2,4,2,5490
267,61,2,3,4,4,4,22,5,4,5,3,2,5179
361,50,1,3,4,6,5,17,17,6,4,2,1,11954
552,25,2,1,1,3,2,30,26,6,4,3,2,539
267,49,3,5,2,3,2,5,24,1,3,1,1,5959
267,66,4,1,8,4,9,17,20,4,7,2,2,5222
543,34,3,2,11,4,12,9,5,2,3,4,1,2005
354,30,2,1,5,1,5,7,5,5,6,1,1,6667
712,21,4,3,2,5,2,2,11,3,5,4,2,1109
267,63,3,7,3,4,3,4,16,4,6,1,1,5813
982,57,2,6,8,5,8,6,20,3,5,3,1,3236
123,41,4,7,10,7,11,21,25,4,3,4,2,4608
552,65,4,7,1,5,2,26,17,3,7,2,1,919
883,58,3,7,7,1,8,22,14,7,1,2,1,1654
552,51,2,1,1,5,2,18,6,3,6,4,2,819
123,26,1,3,9,7,9,25,28,3,2,4,2,5357
712,47,2,6,5,1,5,9,23,4,6,2,2,1386
982,61,4,7,11,1,11,1,16,6,6,4,2,3927
354,69,1,2,1,5,1,3,20,2,2,1,2,6115
712,24,1,2,6,3,7,22,15,1,5,2,1,1452
362,22,1,4,4,7,4,3,18,6,4,2,2,2412
354,26,3,3,9,5,10,2,7,5,5,4,2,6682
543,54,3,1,11,3,12,16,2,5,1,2,1,2148
354,58,4,5,10,6,10,15,2,7,3,2,2,6735
552,52,2,7,4,5,4,5,17,5,3,2,1,876
